event_time,user_id,session_id,event_type,sku,category,price,qty,revenue,device_os,device_model,country,city,traffic_source
2024-02-24 08:11:20,u13690,s48110,view,SKU1248,Sleepwear,1179.28,0,0.0,Android,Pixel 6,IN,Delhi,Direct
2024-02-24 08:53:35,u10964,s52200,click,SKU1295,Bra,1803.27,0,0.0,Android,Pixel 6,GB,Manchester,Direct
2024-02-24 08:53:59,u12132,s47881,view,SKU0403,Maternity,363.87,0,0.0,Android,Moto G,US,Austin,Organic
2024-02-24 08:58:59,u14496,s27065,click,SKU0222,Sleepwear,1298.38,0,0.0,Android,Moto G,IN,Bengaluru,Organic
2024-02-24 09:02:45,u3003,s21564,view,SKU0596,Accessories,1130.45,0,0.0,Android,OnePlus 11,SG,Singapore,Direct
2024-02-24 09:05:49,u10959,s42257,click,SKU0573,Panty,1383.57,0,0.0,iOS,iPhone 14,AE,Abu Dhabi,Organic
2024-02-24 09:07:05,u8390,s27921,view,SKU0158,Accessories,1953.39,0,0.0,Android,Pixel 6,IN,Pune,Organic
2024-02-24 09:26:20,u19830,s27080,view,SKU0516,Bra,478.52,0,0.0,Android,Pixel 6,IN,Hyderabad,Organic
2024-02-24 09:48:58,u19480,s19997,click,SKU0695,Panty,201.96,0,0.0,Android,Galaxy S22,AE,Abu Dhabi,Direct
2024-02-24 10:06:20,u6742,s8465,view,SKU1151,Bra,1469.86,0,0.0,iOS,iPhone 13,IN,Delhi,Social
2024-02-24 10:10:26,u11246,s5823,view,SKU0582,Sleepwear,566.87,0,0.0,Android,OnePlus 11,IN,Bengaluru,Direct
2024-02-24 10:25:57,u12734,s8005,view,SKU0829,Panty,898.71,0,0.0,Web,Chrome,IN,Hyderabad,Organic
2024-02-24 10:44:10,u7472,s30426,purchase,SKU0377,Bra,738.68,1,738.68,Web,Safari,US,SF,Organic
2024-02-24 10:51:51,u11181,s3795,view,SKU1215,Bra,243.35,0,0.0,iOS,iPhone 14,US,LA,Paid
2024-02-24 10:54:23,u8951,s9476,click,SKU1150,Bra,1795.56,0,0.0,Android,Moto G,AE,Sharjah,Direct
2024-02-24 11:13:14,u15884,s26586,view,SKU0743,Sleepwear,1875.85,0,0.0,Web,Chrome,IN,Hyderabad,Direct
2024-02-24 11:25:48,u4014,s33813,view,SKU0294,Bra,1313.39,0,0.0,Android,Moto G,US,Seattle,Social
2024-02-24 11:28:08,u11257,s19794,add_to_cart,SKU1244,Bra,762.29,0,0.0,Web,Safari,IN,Hyderabad,Social
2024-02-24 11:38:53,u2560,s41398,click,SKU1495,Activewear,1589.01,0,0.0,Android,OnePlus 11,SG,Singapore,Direct
2024-02-24 11:39:56,u7280,s18847,view,SKU0737,Bra,1606.5,0,0.0,Android,Pixel 6,US,LA,Direct
2024-02-24 11:48:19,u11316,s56478,click,SKU1170,Panty,1721.03,0,0.0,iOS,iPhone 14,IN,Pune,Organic
2024-02-24 12:04:02,u12371,s22970,view,SKU0815,Bra,1753.36,0,0.0,Android,Pixel 6,IN,Mumbai,Direct
2024-02-24 12:04:35,u13626,s37286,view,SKU0838,Activewear,826.45,0,0.0,Android,Galaxy S22,IN,Delhi,Social
2024-02-24 12:15:54,u984,s32806,purchase,SKU0917,Accessories,262.33,3,786.99,Android,Pixel 6,AE,Sharjah,Social
2024-02-24 12:17:25,u4708,s23080,view,SKU1454,Maternity,1700.13,0,0.0,Android,Moto G,IN,Bengaluru,Social
2024-02-24 12:37:55,u9206,s26779,click,SKU0148,Bra,1040.82,0,0.0,iOS,iPhone 14,IN,Delhi,Direct
2024-02-24 12:57:32,u12235,s32476,view,SKU0123,Bra,874.65,0,0.0,iOS,iPhone 12,IN,Chennai,Organic
2024-02-24 13:06:29,u11140,s25838,view,SKU0149,Accessories,1610.29,0,0.0,Android,Moto G,IN,Pune,Paid
2024-02-24 13:13:19,u16327,s37946,add_to_cart,SKU0822,Bra,805.64,0,0.0,Android,Galaxy S22,SG,Singapore,Organic
2024-02-24 13:17:48,u7635,s19881,view,SKU0554,Panty,769.85,0,0.0,iOS,iPhone 12,SG,Singapore,Organic
2024-02-24 13:24:22,u9784,s33799,view,SKU0295,Panty,1989.27,0,0.0,Android,Moto G,US,NYC,Organic
2024-02-24 13:38:34,u1256,s57594,add_to_cart,SKU1492,Panty,1457.45,0,0.0,iOS,iPhone 13,IN,Mumbai,Direct
2024-02-24 13:44:10,u505,s24495,click,SKU0988,Panty,845.29,0,0.0,Android,Galaxy S22,US,Austin,Paid
2024-02-24 13:50:26,u8933,s55228,view,SKU1232,Panty,494.13,0,0.0,Web,Chrome,US,Seattle,Organic
2024-02-24 13:52:41,u4700,s49369,view,SKU0945,Panty,1370.81,0,0.0,Android,Moto G,AE,Dubai,Direct
2024-02-24 14:03:56,u11796,s40834,click,SKU0462,Bra,1727.97,0,0.0,Android,Pixel 6,AE,Dubai,Organic
2024-02-24 14:05:02,u11517,s48995,purchase,SKU1386,Panty,1983.51,1,1983.51,Android,Moto G,IN,Pune,Organic
2024-02-24 14:12:43,u13353,s10043,view,SKU0772,Panty,1623.86,0,0.0,iOS,iPhone 13,IN,Mumbai,Organic
2024-02-24 14:29:31,u3298,s20825,view,SKU0015,Bra,305.46,0,0.0,iOS,iPhone 12,AE,Sharjah,Organic
2024-02-24 14:31:31,u12378,s52529,click,SKU0483,Accessories,214.23,0,0.0,Web,Edge,US,NYC,Social
2024-02-24 14:46:10,u8265,s31525,click,SKU0822,Panty,1631.99,0,0.0,Android,Galaxy S22,IN,Bengaluru,Social
2024-02-24 14:50:32,u8488,s35313,click,SKU0089,Accessories,852.43,0,0.0,Web,Safari,IN,Chennai,Paid
2024-02-24 14:54:02,u17488,s24902,view,SKU0881,Accessories,1906.47,0,0.0,iOS,iPhone 14,IN,Chennai,Organic
2024-02-24 14:55:39,u11866,s49890,view,SKU0112,Bra,1765.29,0,0.0,Android,Moto G,IN,Hyderabad,Organic
2024-02-24 14:57:44,u5334,s40269,view,SKU0834,Panty,420.3,0,0.0,Android,OnePlus 11,US,Seattle,Direct
2024-02-24 14:59:25,u19680,s1590,view,SKU0908,Accessories,278.28,0,0.0,iOS,iPhone 14,US,Seattle,Paid
2024-02-24 15:05:02,u17063,s3160,view,SKU0980,Activewear,529.61,0,0.0,Android,Pixel 6,GB,Manchester,Organic
2024-02-24 15:17:22,u12650,s4313,click,SKU0605,Bra,723.22,0,0.0,Android,Moto G,IN,Mumbai,Organic
2024-02-24 15:21:05,u13857,s11748,click,SKU0606,Panty,670.42,0,0.0,Android,OnePlus 11,IN,Bengaluru,Direct
2024-02-24 15:23:25,u3962,s4180,add_to_cart,SKU0701,Panty,1625.57,0,0.0,iOS,iPhone 13,GB,Manchester,Paid
2024-02-24 15:44:37,u13059,s40603,click,SKU1032,Bra,1496.61,0,0.0,iOS,iPhone 14,AE,Dubai,Paid
2024-02-24 15:45:40,u12082,s23903,view,SKU1427,Panty,1965.29,0,0.0,Android,Galaxy S22,IN,Delhi,Social
2024-02-24 15:46:48,u8225,s24719,view,SKU0042,Activewear,620.67,0,0.0,Android,Galaxy S22,AE,Sharjah,Paid
2024-02-24 15:49:16,u278,s16766,view,SKU1358,Panty,409.58,0,0.0,Android,Galaxy S22,GB,Manchester,Paid
2024-02-24 16:37:01,u12870,s48321,view,SKU0096,Activewear,674.19,0,0.0,iOS,iPhone 12,IN,Mumbai,Social
2024-02-24 16:43:25,u14502,s41942,view,SKU1281,Bra,1367.2,0,0.0,iOS,iPhone 13,IN,Pune,Direct
2024-02-24 16:49:10,u7646,s8481,purchase,SKU0467,Sleepwear,1532.74,3,4598.22,Web,Edge,IN,Mumbai,Organic
2024-02-24 16:49:42,u14841,s48940,click,SKU1129,Sleepwear,734.51,0,0.0,iOS,iPhone 13,IN,Delhi,Organic
2024-02-24 16:57:58,u18799,s7398,click,SKU1424,Sleepwear,1901.53,0,0.0,iOS,iPhone 14,SG,Singapore,Organic
2024-02-24 17:11:14,u9876,s23499,view,SKU1292,Accessories,1902.11,0,0.0,iOS,iPhone 13,SG,Singapore,Social
2024-02-24 17:18:28,u13069,s19463,add_to_cart,SKU1152,Sleepwear,775.85,0,0.0,Android,OnePlus 11,IN,Chennai,Social
2024-02-24 17:31:36,u17011,s31322,click,SKU0502,Panty,1579.2,0,0.0,iOS,iPhone 13,IN,Chennai,Email
2024-02-24 17:32:46,u19451,s27144,click,SKU0999,Activewear,1554.15,0,0.0,Android,Pixel 6,SG,Singapore,Email
2024-02-24 17:41:23,u10356,s46539,view,SKU0122,Panty,954.42,0,0.0,Android,OnePlus 11,IN,Hyderabad,Direct
2024-02-24 17:45:29,u19503,s15208,click,SKU1127,Activewear,1024.51,0,0.0,Android,Galaxy S22,AE,Abu Dhabi,Social
2024-02-24 17:52:30,u6296,s46630,add_to_cart,SKU1468,Panty,1965.48,0,0.0,Android,Pixel 6,IN,Mumbai,Paid
2024-02-24 17:56:34,u3194,s48555,view,SKU0399,Bra,392.95,0,0.0,iOS,iPhone 13,IN,Delhi,Organic
2024-02-24 17:56:44,u18516,s12443,view,SKU1083,Bra,1376.08,0,0.0,iOS,iPhone 13,IN,Bengaluru,Direct
2024-02-24 18:03:46,u14814,s37365,view,SKU0751,Bra,635.44,0,0.0,Android,Moto G,IN,Pune,Organic
2024-02-24 18:04:14,u859,s10376,click,SKU0208,Accessories,778.8,0,0.0,iOS,iPhone 12,IN,Hyderabad,Direct
2024-02-24 18:11:02,u416,s44643,click,SKU1336,Panty,541.78,0,0.0,Android,Pixel 6,IN,Hyderabad,Direct
2024-02-24 18:14:03,u942,s31857,click,SKU0643,Bra,948.52,0,0.0,Android,OnePlus 11,IN,Bengaluru,Organic
2024-02-24 18:22:35,u5838,s43848,view,SKU0245,Activewear,398.44,0,0.0,iOS,iPhone 14,AE,Abu Dhabi,Organic
2024-02-24 18:26:20,u2955,s40521,view,SKU0702,Sleepwear,986.34,0,0.0,iOS,iPhone 12,IN,Hyderabad,Email
2024-02-24 18:35:29,u17124,s58753,view,SKU0133,Panty,199.88,0,0.0,Web,Safari,IN,Chennai,Direct
2024-02-24 18:36:21,u18600,s55465,view,SKU0083,Bra,364.95,0,0.0,Web,Firefox,IN,Chennai,Direct
2024-02-24 18:49:20,u11587,s19915,purchase,SKU1417,Activewear,1742.18,1,1742.18,Android,Galaxy S22,IN,Pune,Direct
2024-02-24 19:01:11,u14435,s55061,view,SKU0019,Activewear,350.76,0,0.0,iOS,iPhone 14,US,SF,Organic
2024-02-24 19:02:50,u6381,s17609,view,SKU0157,Panty,444.12,0,0.0,iOS,iPhone 12,AE,Dubai,Paid
2024-02-24 19:09:31,u1312,s28133,view,SKU0144,Panty,1271.53,0,0.0,iOS,iPhone 12,GB,Manchester,Organic
2024-02-24 19:20:15,u16209,s34149,click,SKU0265,Activewear,451.21,0,0.0,Android,OnePlus 11,IN,Chennai,Organic
2024-02-24 19:20:39,u14136,s36744,view,SKU1013,Panty,1868.25,0,0.0,iOS,iPhone 12,AE,Abu Dhabi,Direct
2024-02-24 19:33:53,u5110,s38287,view,SKU1306,Sleepwear,585.59,0,0.0,iOS,iPhone 12,IN,Hyderabad,Social
2024-02-24 19:39:00,u16695,s48146,add_to_cart,SKU0714,Panty,557.44,0,0.0,Android,Pixel 6,IN,Delhi,Paid
2024-02-24 19:43:25,u18539,s1875,view,SKU0559,Panty,869.42,0,0.0,iOS,iPhone 14,IN,Bengaluru,Paid
2024-02-24 20:06:06,u946,s547,click,SKU1202,Bra,656.96,0,0.0,Web,Firefox,IN,Bengaluru,Social
2024-02-24 20:23:43,u18624,s7815,add_to_cart,SKU1347,Bra,636.07,0,0.0,Android,OnePlus 11,IN,Delhi,Organic
2024-02-24 20:28:06,u17238,s10733,click,SKU0678,Bra,1977.34,0,0.0,Android,Galaxy S22,GB,Birmingham,Direct
2024-02-24 20:30:00,u18716,s37592,click,SKU0892,Bra,1857.07,0,0.0,iOS,iPhone 14,IN,Hyderabad,Paid
2024-02-24 20:39:06,u2552,s3614,purchase,SKU1267,Panty,577.06,2,1154.12,Android,OnePlus 11,IN,Mumbai,Social
2024-02-24 21:03:07,u617,s56772,view,SKU1265,Sleepwear,297.36,0,0.0,iOS,iPhone 12,GB,Manchester,Direct
2024-02-24 21:05:46,u2624,s43906,view,SKU0571,Accessories,475.88,0,0.0,Android,OnePlus 11,GB,Birmingham,Organic
2024-02-24 21:07:42,u1687,s12939,view,SKU0711,Activewear,1386.05,0,0.0,Web,Safari,IN,Mumbai,Organic
2024-02-24 21:11:38,u5745,s41062,view,SKU0317,Panty,1202.9,0,0.0,Android,Moto G,IN,Bengaluru,Paid
2024-02-24 21:15:26,u13871,s35305,click,SKU1465,Sleepwear,1753.63,0,0.0,Android,Pixel 6,IN,Chennai,Email
2024-02-24 21:18:59,u9979,s19982,purchase,SKU0626,Bra,1350.57,2,2701.14,iOS,iPhone 14,US,Austin,Paid
2024-02-24 21:54:49,u8002,s58009,view,SKU0757,Accessories,642.74,0,0.0,Android,OnePlus 11,US,LA,Email
2024-02-24 21:57:05,u2516,s20981,view,SKU0993,Panty,434.9,0,0.0,Web,Safari,AE,Sharjah,Social
2024-02-24 22:01:18,u457,s38679,view,SKU0957,Panty,1590.74,0,0.0,Web,Chrome,IN,Hyderabad,Direct
2024-02-24 22:04:19,u6167,s56032,add_to_cart,SKU0588,Sleepwear,459.68,0,0.0,iOS,iPhone 12,IN,Delhi,Direct
2024-02-24 22:05:50,u17549,s49597,view,SKU1041,Bra,1713.85,0,0.0,Android,Galaxy S22,SG,Singapore,Organic
2024-02-24 22:11:34,u17824,s6634,add_to_cart,SKU1412,Activewear,910.0,0,0.0,Android,Galaxy S22,IN,Chennai,Direct
2024-02-24 22:13:45,u2002,s3326,view,SKU0325,Sleepwear,519.72,0,0.0,iOS,iPhone 14,IN,Delhi,Paid
2024-02-24 22:30:52,u17238,s34537,click,SKU1446,Bra,574.73,0,0.0,iOS,iPhone 13,IN,Hyderabad,Organic
2024-02-24 22:32:51,u8324,s47965,add_to_cart,SKU0327,Bra,645.39,0,0.0,Web,Chrome,IN,Mumbai,Social
2024-02-24 22:34:34,u16916,s44120,view,SKU1343,Maternity,1049.05,0,0.0,Android,OnePlus 11,IN,Bengaluru,Organic
2024-02-24 22:54:25,u17755,s55501,view,SKU1494,Panty,688.35,0,0.0,Android,Moto G,US,NYC,Direct
2024-02-24 23:03:04,u17369,s24040,view,SKU0880,Bra,279.91,0,0.0,iOS,iPhone 13,US,Austin,Direct
2024-02-24 23:04:22,u1383,s1774,add_to_cart,SKU0619,Panty,573.49,0,0.0,Android,Pixel 6,AE,Dubai,Organic
2024-02-24 23:05:48,u13527,s2717,click,SKU1422,Bra,1699.08,0,0.0,Android,OnePlus 11,IN,Delhi,Paid
2024-02-24 23:09:29,u17584,s25724,view,SKU1254,Panty,1939.75,0,0.0,Android,Moto G,AE,Sharjah,Direct
2024-02-24 23:16:04,u13094,s24683,click,SKU0362,Activewear,1184.07,0,0.0,iOS,iPhone 13,US,Austin,Organic
2024-02-24 23:24:09,u19638,s41002,view,SKU0963,Panty,236.88,0,0.0,Android,Pixel 6,SG,Singapore,Organic
2024-02-24 23:30:03,u2350,s30955,add_to_cart,SKU0167,Bra,550.04,0,0.0,iOS,iPhone 12,AE,Abu Dhabi,Organic
2024-02-24 23:40:15,u8657,s26,click,SKU1472,Accessories,596.39,0,0.0,Android,Galaxy S22,IN,Chennai,Direct
2024-02-24 23:43:44,u18869,s43179,view,SKU1074,Panty,1749.69,0,0.0,Android,OnePlus 11,IN,Chennai,Organic
2024-02-24 23:51:47,u3045,s52941,view,SKU0004,Bra,998.23,0,0.0,Android,Moto G,IN,Mumbai,Organic
2024-02-24 23:56:10,u2438,s58719,view,SKU0130,Accessories,1758.32,0,0.0,iOS,iPhone 13,SG,Singapore,Social
2024-02-24 23:58:04,u17425,s53184,add_to_cart,SKU0504,Bra,783.86,0,0.0,iOS,iPhone 12,SG,Singapore,Direct
2024-02-24 23:58:25,u13853,s23227,view,SKU1395,Sleepwear,1614.85,0,0.0,iOS,iPhone 14,IN,Hyderabad,Social
2024-02-25 00:06:46,u4386,s56467,purchase,SKU1045,Panty,1057.42,3,3172.26,iOS,iPhone 14,SG,Singapore,Direct
2024-02-25 00:12:32,u12586,s43131,click,SKU0622,Panty,276.98,0,0.0,Android,OnePlus 11,AE,Abu Dhabi,Social
2024-02-25 00:18:52,u17930,s37932,view,SKU0652,Panty,1034.01,0,0.0,iOS,iPhone 14,US,SF,Social
2024-02-25 00:20:04,u12196,s50164,view,SKU0475,Panty,1826.4,0,0.0,iOS,iPhone 14,IN,Mumbai,Organic
2024-02-25 00:24:16,u6937,s28466,view,SKU1067,Bra,484.64,0,0.0,Android,OnePlus 11,IN,Chennai,Organic
2024-02-25 00:44:06,u12477,s32660,view,SKU0547,Panty,1677.57,0,0.0,Android,OnePlus 11,SG,Singapore,Organic
2024-02-25 00:57:49,u17593,s29125,add_to_cart,SKU0952,Bra,316.87,0,0.0,Android,Moto G,US,LA,Organic
2024-02-25 01:04:21,u12049,s25537,click,SKU0176,Panty,770.85,0,0.0,Android,Moto G,US,LA,Direct
2024-02-25 01:15:37,u16971,s37885,view,SKU0426,Maternity,1215.79,0,0.0,iOS,iPhone 14,IN,Chennai,Organic
2024-02-25 01:21:30,u8892,s16025,add_to_cart,SKU1170,Sleepwear,1071.1,0,0.0,Android,Pixel 6,US,NYC,Paid
2024-02-25 01:25:52,u17742,s30005,view,SKU0289,Maternity,1923.97,0,0.0,Android,Galaxy S22,IN,Mumbai,Organic
2024-02-25 01:55:18,u447,s46542,view,SKU1246,Bra,293.91,0,0.0,Android,Moto G,IN,Bengaluru,Social
2024-02-25 02:06:15,u9164,s21302,purchase,SKU0180,Activewear,1058.23,3,3174.69,iOS,iPhone 13,IN,Mumbai,Paid
2024-02-25 02:07:45,u15735,s48595,click,SKU1478,Bra,1605.93,0,0.0,Android,Galaxy S22,IN,Pune,Social
2024-02-25 02:22:14,u4004,s41481,view,SKU0977,Accessories,492.84,0,0.0,iOS,iPhone 12,SG,Singapore,Email
2024-02-25 02:34:27,u5110,s1662,view,SKU0306,Activewear,585.89,0,0.0,iOS,iPhone 12,IN,Mumbai,Direct
2024-02-25 02:34:46,u3725,s5258,view,SKU1224,Bra,1373.36,0,0.0,Android,OnePlus 11,IN,Chennai,Organic
2024-02-25 02:38:35,u5437,s32959,view,SKU1025,Bra,867.33,0,0.0,iOS,iPhone 12,US,NYC,Organic
2024-02-25 02:41:35,u17019,s15326,view,SKU0559,Bra,1089.18,0,0.0,iOS,iPhone 13,IN,Hyderabad,Direct
2024-02-25 02:49:10,u390,s46627,view,SKU0762,Activewear,1924.06,0,0.0,iOS,iPhone 14,IN,Mumbai,Organic
2024-02-25 02:51:55,u1633,s23061,view,SKU0227,Panty,1294.91,0,0.0,iOS,iPhone 14,IN,Mumbai,Organic
2024-02-25 02:52:27,u5043,s57947,click,SKU0634,Panty,1638.85,0,0.0,Android,Galaxy S22,IN,Bengaluru,Organic
2024-02-25 03:04:50,u11145,s43896,view,SKU1212,Panty,224.07,0,0.0,Web,Safari,IN,Bengaluru,Organic
2024-02-25 03:10:55,u4737,s59877,view,SKU0892,Panty,292.98,0,0.0,Web,Edge,IN,Delhi,Organic
2024-02-25 03:14:30,u4860,s15706,click,SKU1430,Panty,211.91,0,0.0,Android,Pixel 6,US,SF,Paid
2024-02-25 03:33:32,u11477,s11666,click,SKU0912,Bra,523.68,0,0.0,Android,Moto G,AE,Sharjah,Social
2024-02-25 03:34:07,u19599,s49213,click,SKU0867,Activewear,622.72,0,0.0,Web,Safari,IN,Bengaluru,Organic
2024-02-25 03:48:47,u12025,s15539,view,SKU0941,Bra,1506.86,0,0.0,iOS,iPhone 12,US,NYC,Paid
2024-02-25 04:08:01,u15635,s18307,add_to_cart,SKU1066,Accessories,1986.66,0,0.0,Android,Moto G,IN,Pune,Direct
2024-02-25 04:15:34,u17772,s58333,view,SKU1045,Sleepwear,1083.98,0,0.0,iOS,iPhone 14,IN,Chennai,Direct
2024-02-25 04:23:41,u16433,s12081,view,SKU0429,Panty,1590.93,0,0.0,iOS,iPhone 12,IN,Bengaluru,Paid
2024-02-25 04:25:00,u1681,s13310,click,SKU0246,Bra,644.08,0,0.0,Web,Edge,US,NYC,Organic
2024-02-25 04:27:06,u5487,s7853,click,SKU0707,Bra,1962.21,0,0.0,Android,Galaxy S22,AE,Sharjah,Direct
2024-02-25 04:29:08,u4866,s12914,view,SKU0740,Sleepwear,542.63,0,0.0,Android,Pixel 6,US,Austin,Organic
2024-02-25 04:33:44,u9510,s53830,view,SKU1106,Bra,1694.71,0,0.0,Android,OnePlus 11,IN,Delhi,Organic
2024-02-25 04:42:34,u2612,s10710,view,SKU1223,Activewear,1044.43,0,0.0,Android,OnePlus 11,IN,Mumbai,Organic
2024-02-25 04:50:01,u12781,s29007,click,SKU1484,Bra,1103.26,0,0.0,Android,Pixel 6,GB,Birmingham,Paid
2024-02-25 05:31:13,u13963,s46861,click,SKU1245,Accessories,1411.76,0,0.0,iOS,iPhone 12,SG,Singapore,Organic
2024-02-25 05:32:43,u16497,s55413,click,SKU0161,Sleepwear,825.83,0,0.0,Web,Chrome,US,Austin,Direct
2024-02-25 05:59:58,u5343,s9804,add_to_cart,SKU0737,Panty,1152.53,0,0.0,Android,Pixel 6,IN,Bengaluru,Email
2024-02-25 06:05:36,u19350,s7610,add_to_cart,SKU1221,Panty,1905.89,0,0.0,Web,Firefox,IN,Pune,Organic
2024-02-25 06:17:09,u14189,s17650,view,SKU0436,Activewear,1141.59,0,0.0,Android,Galaxy S22,IN,Pune,Email
2024-02-25 06:18:24,u3769,s42423,click,SKU0270,Maternity,1005.62,0,0.0,Android,OnePlus 11,US,LA,Social
2024-02-25 06:18:31,u6284,s40843,click,SKU1449,Panty,949.19,0,0.0,iOS,iPhone 12,IN,Hyderabad,Social
2024-02-25 06:19:47,u19841,s50975,view,SKU1149,Panty,1205.85,0,0.0,iOS,iPhone 14,IN,Pune,Direct
2024-02-25 06:37:13,u9484,s8612,add_to_cart,SKU0042,Activewear,1381.44,0,0.0,iOS,iPhone 12,IN,Delhi,Organic
2024-02-25 06:37:50,u9866,s20108,view,SKU0901,Sleepwear,1553.66,0,0.0,iOS,iPhone 13,IN,Hyderabad,Direct
2024-02-25 06:42:29,u17624,s50237,view,SKU0054,Accessories,1752.88,0,0.0,Android,Galaxy S22,IN,Mumbai,Organic
2024-02-25 06:43:14,u11510,s17895,add_to_cart,SKU0552,Activewear,254.13,0,0.0,Web,Chrome,US,Seattle,Organic
2024-02-25 06:46:55,u859,s43191,click,SKU1162,Panty,297.59,0,0.0,iOS,iPhone 14,IN,Mumbai,Direct
2024-02-25 06:52:59,u15712,s42837,view,SKU0724,Maternity,1449.58,0,0.0,iOS,iPhone 14,GB,Birmingham,Direct
2024-02-25 06:53:05,u2045,s14759,add_to_cart,SKU0408,Activewear,234.21,0,0.0,iOS,iPhone 12,AE,Abu Dhabi,Organic
2024-02-25 06:59:09,u13997,s33037,view,SKU0074,Panty,817.08,0,0.0,Android,Pixel 6,IN,Chennai,Direct
2024-02-25 07:00:31,u3154,s56360,view,SKU1376,Panty,1537.58,0,0.0,Android,Moto G,IN,Bengaluru,Email
2024-02-25 07:03:41,u5188,s366,view,SKU0398,Panty,513.22,0,0.0,Web,Firefox,GB,Birmingham,Paid
2024-02-25 07:05:20,u19321,s17103,click,SKU0114,Activewear,1843.2,0,0.0,Web,Safari,US,NYC,Email
2024-02-25 07:07:32,u9546,s29439,click,SKU0680,Bra,1727.75,0,0.0,Android,OnePlus 11,IN,Bengaluru,Social
2024-02-25 07:14:02,u699,s35910,add_to_cart,SKU1386,Sleepwear,919.89,0,0.0,Android,OnePlus 11,US,SF,Paid
2024-02-25 07:17:37,u19660,s2491,click,SKU0713,Bra,606.58,0,0.0,iOS,iPhone 13,IN,Hyderabad,Direct
2024-02-25 08:04:01,u7640,s9305,view,SKU0836,Bra,1550.38,0,0.0,iOS,iPhone 14,GB,Birmingham,Email
2024-02-25 08:21:25,u18602,s59176,view,SKU0367,Panty,1885.52,0,0.0,Android,Galaxy S22,IN,Bengaluru,Organic
2024-02-25 08:33:51,u2291,s6297,click,SKU0537,Accessories,1646.44,0,0.0,iOS,iPhone 12,IN,Bengaluru,Paid
2024-02-25 08:36:09,u17697,s18951,add_to_cart,SKU1066,Maternity,1570.92,0,0.0,Web,Edge,SG,Singapore,Paid
2024-02-25 08:36:44,u17330,s38123,view,SKU0959,Sleepwear,1168.35,0,0.0,iOS,iPhone 13,IN,Pune,Direct
2024-02-25 08:49:35,u18277,s48373,view,SKU0940,Sleepwear,1026.98,0,0.0,Web,Safari,IN,Pune,Organic
2024-02-25 08:53:28,u3780,s8440,add_to_cart,SKU0358,Bra,878.38,0,0.0,Android,OnePlus 11,IN,Mumbai,Organic
2024-02-25 09:09:33,u14488,s30955,click,SKU1425,Accessories,269.58,0,0.0,Android,Pixel 6,SG,Singapore,Paid
2024-02-25 09:25:34,u2553,s44019,view,SKU0474,Maternity,1942.75,0,0.0,iOS,iPhone 13,IN,Pune,Direct
2024-02-25 09:25:56,u17663,s14736,click,SKU0246,Sleepwear,1410.69,0,0.0,Android,Pixel 6,IN,Hyderabad,Organic
2024-02-25 09:36:54,u16684,s5209,click,SKU0915,Activewear,1148.05,0,0.0,iOS,iPhone 12,US,Austin,Social
2024-02-25 10:10:23,u16601,s6738,view,SKU0182,Maternity,1835.81,0,0.0,iOS,iPhone 12,SG,Singapore,Direct
2024-02-25 10:11:04,u2757,s4726,view,SKU0595,Maternity,1091.82,0,0.0,iOS,iPhone 12,AE,Sharjah,Direct
2024-02-25 10:13:49,u19538,s15694,view,SKU0005,Panty,472.05,0,0.0,Android,Pixel 6,IN,Chennai,Direct
2024-02-25 10:25:05,u3202,s31829,view,SKU1094,Activewear,746.01,0,0.0,Android,OnePlus 11,US,SF,Organic
2024-02-25 10:30:25,u12683,s48641,view,SKU0847,Accessories,1241.11,0,0.0,iOS,iPhone 14,US,Austin,Direct
2024-02-25 10:34:59,u18404,s19936,click,SKU0949,Bra,1577.46,0,0.0,Android,Moto G,IN,Mumbai,Direct
2024-02-25 10:38:07,u9199,s4888,view,SKU0743,Panty,1520.11,0,0.0,iOS,iPhone 14,IN,Bengaluru,Organic
2024-02-25 10:44:51,u2102,s35421,view,SKU0965,Bra,967.27,0,0.0,Android,OnePlus 11,IN,Pune,Direct
2024-02-25 10:52:44,u8720,s240,click,SKU1105,Sleepwear,1282.14,0,0.0,Android,OnePlus 11,US,NYC,Paid
2024-02-25 11:07:10,u12955,s42914,view,SKU1466,Sleepwear,1596.31,0,0.0,iOS,iPhone 13,IN,Mumbai,Direct
2024-02-25 11:11:31,u18384,s28600,click,SKU0143,Panty,1355.67,0,0.0,Android,Galaxy S22,US,SF,Social
2024-02-25 11:15:29,u18146,s6525,view,SKU0306,Bra,1268.45,0,0.0,Android,Moto G,IN,Pune,Paid
2024-02-25 11:22:57,u19995,s23887,view,SKU0543,Accessories,1358.91,0,0.0,Android,Galaxy S22,IN,Pune,Paid
2024-02-25 11:24:51,u3497,s34684,purchase,SKU0009,Bra,1113.02,2,2226.04,iOS,iPhone 12,US,LA,Direct
2024-02-25 11:31:20,u943,s41703,add_to_cart,SKU0257,Accessories,329.7,0,0.0,Android,Galaxy S22,IN,Bengaluru,Paid
2024-02-25 11:31:25,u13546,s15635,add_to_cart,SKU1173,Maternity,1497.24,0,0.0,iOS,iPhone 13,IN,Delhi,Organic
2024-02-25 12:05:47,u4722,s30344,click,SKU0507,Sleepwear,452.62,0,0.0,Web,Chrome,IN,Mumbai,Direct
2024-02-25 12:06:45,u10877,s3993,view,SKU0135,Bra,216.89,0,0.0,Web,Firefox,AE,Abu Dhabi,Paid
